cutoff,rss,N,low_n,high_n
-.0266500319958763,8.2043724,1373,224,1149
-.0265237826279518,8.2043304,1373,225,1148
-.0265017273522574,8.2043228,1373,225,1148
-.0264953516891712,8.2043209,1373,226,1147
-.0264707030704822,8.2043114,1373,228,1145
-.0263612382955877,8.2042608,1373,228,1145
-.0257596485890756,8.2039585,1373,229,1144
-.0254396119634414,8.2038002,1373,230,1143
-.0254317488681746,8.2037964,1373,232,1141
-.0252179889056688,8.2037058,1373,233,1140
-.0251096209473546,8.2036638,1373,233,1140
-.025085615417075,8.2036533,1373,235,1138
-.0249616351499738,8.2035952,1373,235,1138
-.024946240360622,8.2035885,1373,236,1137
-.0249122568971843,8.2035723,1373,237,1136
-.0245758360473716,8.2034178,1373,238,1135
-.0245736247158419,8.2034168,1373,240,1133
-.0245664887580958,8.203413,1373,241,1132
-.0244626772895526,8.2033558,1373,241,1131
-.0243911081405699,8.2033081,1373,243,1130
-.024221931565124,8.2031918,1373,243,1130
-.0241741988828748,8.2031574,1373,245,1128
-.0241503913826983,8.2031384,1373,246,1127
-.0241188869158366,8.2031107,1373,247,1126
-.023965145442908,8.2029781,1373,247,1126
-.0237364463310345,8.2027922,1373,248,1125
-.0236705305221124,8.2027397,1373,249,1124
-.0235900275299293,8.2026749,1373,250,1123
-.0234509967456071,8.2025595,1373,252,1121
-.0232838898595456,8.2024155,1373,252,1121
-.023206920256448,8.2023458,1373,254,1119
-.0230985937791644,8.2022524,1373,254,1119
-.0230643950208533,8.2022209,1373,256,1117
-.0225801528271635,8.2017622,1373,256,1117
-.0225611343016946,8.2017431,1373,258,1115
-.0224054984881481,8.2015772,1373,258,1115
-.0223224030128048,8.2014866,1373,260,1113
-.0222899620543364,8.2014503,1373,260,1113
-.0222063442478457,8.2013464,1373,261,1112
-.0221998753285657,8.2013388,1373,262,1111
-.0221377276680003,8.2012672,1373,263,1110
-.022097846920017,8.2012196,1373,265,1108
-.0216895000134918,8.2007284,1373,265,1107
-.0216630604062473,8.2006931,1373,267,1106
-.0215099531375332,8.2004843,1373,267,1106
-.021403811972068,8.2003326,1373,269,1104
-.0213936716968457,8.2003183,1373,270,1103
-.0211966745371878,8.2000322,1373,271,1102
-.0207520015072805,8.1993952,1373,271,1102
-.020690288132617,8.1993055,1373,272,1101
-.0206650069457709,8.1992693,1373,274,1099
-.0205883237287144,8.1991529,1373,275,1098
-.0205471398358856,8.1990891,1373,275,1098
-.0205181180156752,8.1990414,1373,277,1096
-.0204176802408604,8.1988707,1373,277,1096
-.02004374026491,8.1982565,1373,279,1094
-.0200226813798706,8.1982212,1373,280,1093
-.0198699692444057,8.1979742,1373,281,1092
-.0198270383020807,8.1979046,1373,281,1092
-.0198234837480375,8.1978989,1373,283,1090
-.019604907198963,8.1975117,1373,283,1090
-.019423337011026,8.1971979,1373,284,1088
-.0193835099138283,8.1971302,1373,285,1088
-.0193467805162631,8.1970673,1373,286,1087
-.0192538332841757,8.1969109,1373,287,1086
-.0190565531452965,8.196579,1373,289,1084
-.0190191706020397,8.196516,1373,289,1084
-.0190178145300446,8.1965141,1373,290,1083
-.0189893878044315,8.1964817,1373,292,1081
-.0186718851175889,8.1961079,1373,293,1080
-.018619349814808,8.1960411,1373,294,1079
-.0186116907634325,8.1960306,1373,294,1078
-.0185432743225639,8.1959391,1373,295,1078
-.0184909826681429,8.1958685,1373,297,1076
-.0184558129319209,8.1958208,1373,298,1075
-.018293398537494,8.1955948,1373,299,1074
-.0181259281507165,8.1953573,1373,299,1074
-.0179232625594306,8.1950932,1373,300,1073
-.0178874648330952,8.1950455,1373,302,1071
-.0174551891440284,8.1944466,1373,302,1071
-.0174159318271277,8.1943874,1373,304,1069
-.0173002411219406,8.1942139,1373,304,1069
-.017287423772912,8.1941938,1373,306,1067
-.0171491085260956,8.1939745,1373,307,1066
-.0171307359128731,8.1939459,1373,308,1065
-.0171163615686938,8.193924,1373,308,1065
-.0169261816951628,8.1936455,1373,310,1063
-.0165754130028867,8.1931067,1373,311,1062
-.0164183387917737,8.1928606,1373,311,1062
-.0162844394343733,8.1926441,1373,312,1061
-.0159795036692995,8.1921492,1373,313,1060
-.0159370020063313,8.1920805,1373,314,1059
-.0159036593407734,8.19203,1373,316,1057
-.0158692994746978,8.1919785,1373,316,1056
-.0157976659338924,8.1918745,1373,318,1055
-.0157135582001654,8.1917429,1373,318,1055
-.0156608206953833,8.1916647,1373,319,1054
-.0156541294072048,8.1916552,1373,321,1052
-.0154854555566994,8.1914005,1373,321,1052
-.0154216303879895,8.1913233,1373,323,1050
-.0154110012487574,8.1913109,1373,323,1050
-.015305934331479,8.1911888,1373,324,1049
-.0152774591282587,8.1911554,1373,325,1048
-.0152474889897082,8.1911201,1373,327,1046
-.0152438915824983,8.1911163,1373,327,1046
-.0152345295240539,8.1911068,1373,329,1044
-.0151921594624097,8.191062,1373,330,1043
-.0150876394144437,8.1909494,1373,330,1043
-.0149026003772176,8.1907492,1373,331,1042
-.0148229642699881,8.1906576,1373,333,1040
-.0146239861480637,8.1904335,1373,333,1040
-.0145822308605989,8.1903877,1373,335,1038
-.0145156652071144,8.1903124,1373,336,1037
-.0144078129893278,8.1901894,1373,337,1036
-.0143947045002301,8.1901751,1373,338,1035
-.0143777570543997,8.190155,1373,339,1034
-.0143590682210979,8.1901321,1373,339,1034
-.0143303614675914,8.190094,1373,340,1033
-.0141455050319206,8.1898441,1373,341,1032
-.0141130087759691,8.1898031,1373,342,1031
-.014075989829846,8.1897554,1373,344,1029
-.0140568316723286,8.1897316,1373,344,1029
-.0138431937660327,8.1895027,1373,345,1028
-.013802603284608,8.189456,1373,346,1027
-.0137034603567132,8.1893349,1373,347,1026
-.0135634561948824,8.1891556,1373,348,1025
-.0135074543306649,8.1890841,1373,350,1023
-.0134260754157467,8.1889791,1373,350,1023
-.0133790483648844,8.1889153,1373,352,1021
-.0132954298153727,8.1887884,1373,352,1021
-.0132374068363955,8.1887007,1373,353,1020
-.0131722533278349,8.1886015,1373,355,1018
-.013114680627102,8.1885118,1373,355,1018
-.0130228781796598,8.1883745,1373,356,1017
-.012932620273891,8.1882334,1373,358,1015
-.0128312476743759,8.1880627,1373,358,1014
-.01272386284903,8.1878843,1373,360,1013
-.0126853136903757,8.1878233,1373,360,1013
-.0125938545004703,8.1876774,1373,362,1011
-.0122204474282673,8.1870747,1373,363,1010
-.0122187154122048,8.1870718,1373,364,1009
-.0121026240268118,8.1868944,1373,365,1008
-.0120377588480163,8.1867971,1373,366,1007
-.011987480980712,8.1867228,1373,366,1007
-.0118993286481689,8.1865883,1373,368,1005
-.0118323520077473,8.1864853,1373,368,1005
-.0117851924011425,8.1864109,1373,370,1003
-.0117197770011959,8.1863079,1373,370,1003
-.0116746730797903,8.1862516,1373,372,1001
-.0115963001057692,8.1861534,1373,372,1001
-.0113392934142683,8.1858072,1373,373,1000
-.0112284637262249,8.1856575,1373,375,998
-.0111986349061069,8.1856241,1373,375,998
-.0110594720823846,8.1854773,1373,377,996
-.0110509156263731,8.1854687,1373,377,996
-.0110026083496821,8.185421,1373,379,994
-.0110016034025631,8.18542,1373,379,994
-.0105291705084565,8.1849718,1373,380,993
-.010528594596592,8.1849718,1373,382,991
-.0103840442724653,8.1848488,1373,383,990
-.0103209123330972,8.1847963,1373,384,989
-.0102838416985398,8.1847668,1373,385,988
-.0101720520247753,8.1846838,1373,385,988
-.0099358539918585,8.1845236,1373,387,986
-.0098416152662703,8.1844711,1373,388,985
-.0097741441400115,8.184432,1373,388,985
-.0097658343564836,8.1844282,1373,390,983
-.0097387224053707,8.1844149,1373,390,983
-.009441374909719,8.1842833,1373,392,981
-.0094065157347121,8.184268,1373,392,981
-.0093093091510329,8.1842289,1373,394,979
-.0092742136067094,8.1842136,1373,394,979
-.0092481350798606,8.1842022,1373,396,977
-.0092466494045266,8.1842022,1373,396,977
-.009235502561163,8.1841955,1373,397,976
-.0091784530268074,8.184164,1373,399,974
-.0091156283431205,8.1841316,1373,399,974
-.0089031789132684,8.1840267,1373,400,973
-.0088039102659067,8.1839733,1373,401,972
-.0087368660969459,8.1839304,1373,402,971
-.0086710948617239,8.1838837,1373,403,970
-.0085992262840308,8.1838446,1373,404,969
-.0083428781396517,8.183692,1373,406,967
-.0083388941019557,8.1836891,1373,406,967
-.008326142781897,8.1836815,1373,407,966
-.0082073991546625,8.1836081,1373,408,965
-.0081828549584507,8.1835928,1373,409,964
-.0081749254970262,8.183588,1373,411,962
-.0081599554366982,8.1835785,1373,412,961
-.0080434139803334,8.1835203,1373,413,960
-.007969297666524,8.1834841,1373,414,959
-.0079665745585491,8.1834831,1373,415,958
-.0078970130974798,8.1834612,1373,416,957
-.0077445265348713,8.1834126,1373,417,956
-.0074492668591807,8.1833086,1373,418,955
-.0074171253242933,8.1832981,1373,419,954
-.007411105293065,8.1832962,1373,420,953
-.0073933049688089,8.1832914,1373,420,953
-.007137348169977,8.1832132,1373,421,952
-.0070308886889004,8.1831789,1373,422,951
-.0069584241504583,8.1831484,1373,423,950
-.0068903687005936,8.1831207,1373,424,949
-.0067850516736767,8.1830788,1373,426,947
-.0067753891737996,8.1830759,1373,426,947
-.0067706626095183,8.183074,1373,428,945
-.0066962454399237,8.1830397,1373,429,944
-.0066744342108983,8.1830311,1373,429,944
-.0065326690393207,8.1829634,1373,431,942
-.0065315188861954,8.1829634,1373,432,941
-.0063611675474758,8.1828775,1373,433,940
-.006298840633087,8.182847,1373,434,939
-.0062835547986738,8.1828394,1373,435,938
-.0061426339759496,8.1827641,1373,435,938
-.0061348011875769,8.1827593,1373,437,936
-.0060501998041113,8.1826982,1373,438,935
-.0060001841273903,8.182662,1373,439,934
-.0059515887939281,8.1826344,1373,440,933
-.005932637839118,8.1826229,1373,440,933
-.0058276762412279,8.1825523,1373,442,931
-.0057642574283517,8.1825085,1373,442,931
-.0055811553428628,8.1823893,1373,444,929
-.0055633631385954,8.1823769,1373,444,929
-.0054511243719059,8.1822882,1373,445,928
-.0054198210415238,8.1822605,1373,447,926
-.0052314677688019,8.1821089,1373,448,925
-.0051644047490598,8.1820564,1373,448,925
-.0050617424725777,8.1819773,1373,449,924
-.0050363520698079,8.1819592,1373,451,922
-.0049556647227321,8.1818953,1373,452,921
-.0049159453192402,8.1818666,1373,452,921
-.004869756727037,8.1818342,1373,454,919
-.0047596996808782,8.1817417,1373,455,918
-.0047101244562744,8.1817007,1373,456,917
-.0044482111731053,8.1814966,1373,456,917
-.0043994628596831,8.1814575,1373,457,916
-.0043913630647442,8.1814508,1373,459,914
-.0043878126325074,8.1814489,1373,460,913
-.0043759194608405,8.1814404,1373,461,912
-.0043499987504118,8.1814184,1373,461,912
-.0042036874052381,8.1812887,1373,463,910
-.004169953983007,8.1812601,1373,463,910
-.0041356942488575,8.1812296,1373,464,909
-.0040457521488081,8.1811533,1373,465,908
-.0040041662823006,8.1811161,1373,467,906
-.003992862618211,8.1811066,1373,467,906
-.0039510054170031,8.1810684,1373,469,904
-.0039034804129859,8.1810255,1373,469,904
-.0039003521798286,8.1810226,1373,470,903
-.0038880145581302,8.1810112,1373,472,901
-.0038293378156321,8.180954,1373,472,901
-.0038009094658251,8.1809273,1373,474,899
-.0036799830692776,8.18081,1373,474,899
-.0035882640250948,8.1807194,1373,476,897
-.0034964870906522,8.180624,1373,476,897
-.0034630959785517,8.1805906,1373,478,895
-.0033861185706791,8.1805115,1373,478,895
-.003371211435926,8.1804972,1373,479,894
-.0033670785818417,8.1804934,1373,480,893
-.0032545438795444,8.1803837,1373,481,892
-.0032061883114739,8.1803341,1373,482,891
-.0031879654187302,8.180315,1373,483,890
-.0031751193331895,8.1803007,1373,485,888
-.0031067270686964,8.1802225,1373,486,887
-.0030538205721292,8.1801615,1373,486,887
-.0030076405707304,8.1800976,1373,488,885
-.0029833898765525,8.1800632,1373,488,885
-.0029168326218642,8.1799726,1373,490,883
-.0028879871500687,8.1799335,1373,490,883
-.0027071828344056,8.1796904,1373,491,882
-.0026600529320773,8.1796227,1373,493,880
-.0026386628714522,8.1795912,1373,494,879
-.002537933338902,8.1794538,1373,495,878
-.002515652582532,8.1794252,1373,495,878
-.0023077767154289,8.1791687,1373,496,877
-.0021931252084337,8.1790199,1373,498,875
-.0021663043829368,8.1789865,1373,499,874
-.0021590292891261,8.178978,1373,499,874
-.0021579176775662,8.1789761,1373,501,872
-.0021261754789494,8.1789408,1373,502,871
-.0020378531109048,8.1788406,1373,503,870
-.0020320834494272,8.178834,1373,504,869
-.0019819724667501,8.1787786,1373,504,869
-.0018383271939085,8.1786137,1373,506,867
-.0018225008823002,8.1785955,1373,507,866
-.0017225718241938,8.1784725,1373,508,865
-.0016826360915645,8.1784201,1373,508,865
-.0016384332342615,8.1783609,1373,509,864
-.0015052229523375,8.1781864,1373,511,862
-.0014930477387954,8.1781721,1373,511,862
-.0014541124494386,8.1781273,1373,512,861
-.0014510024777167,8.1781235,1373,514,859
-.0014167449831997,8.1780796,1373,515,858
-.0013640327409014,8.1780128,1373,516,857
-.0013567781430347,8.1780043,1373,516,857
-.001313060575104,8.1779461,1373,518,855
-.0012815627126737,8.1779041,1373,518,855
-.0011452905271057,8.1777296,1373,520,853
-.0010546432446904,8.1776114,1373,520,853
-.0010464431949214,8.1776018,1373,521,852
-.0007384489264625,8.1772089,1373,522,851
-.0006503487790101,8.1770859,1373,523,850
-.0005677383561658,8.1769524,1373,524,849
-.0004889578157591,8.1768265,1373,526,847
-.0004128153917356,8.1766987,1373,526,847
-.0003805532102824,8.1766443,1373,527,846
-.0003037216157566,8.1765051,1373,528,845
-.0002763423421838,8.1764517,1373,530,843
-.000204217889025,8.1763039,1373,531,842
-.0001980350552653,8.1762915,1373,531,842
-.0001878566770887,8.1762695,1373,532,841
-.0001326428109483,8.1761427,1373,533,840
-.000075408606944,8.1760101,1373,535,838
-2.62134454836e-06,8.1758385,1373,535,838
.0003472310994987,8.1750031,1373,537,836
.0003763414776388,8.1749325,1373,538,835
.0004120679406,8.1748486,1373,538,835
.0004265239153977,8.1748133,1373,539,834
.0005828506937485,8.1744337,1373,540,833
.0008321998895339,8.1738195,1373,542,831
.0008426823068887,8.1737928,1373,543,830
.0010022539776485,8.173378,1373,543,830
.0011389808615163,8.1730309,1373,544,829
.001149366377003,8.1730042,1373,545,828
.0012518730652108,8.1727476,1373,546,827
.0013393914389024,8.1725187,1373,547,826
.0013541482503286,8.1724806,1373,549,824
.0016674725173918,8.1716957,1373,550,823
.0016834680310529,8.1716528,1373,551,822
.0018254723387271,8.1712685,1373,551,822
.0020659806422469,8.1706858,1373,553,820
.0021141742734742,8.1705723,1373,553,820
.0021904771097931,8.1704216,1373,555,818
.0024022326957248,8.1700077,1373,555,818
.0024404227137366,8.1699381,1373,557,816
.0025622205518042,8.1697168,1373,557,816
.0026789936227911,8.1695108,1373,559,814
.0026855855434462,8.1694984,1373,559,814
.0026908142377606,8.1694899,1373,561,812
.0027855636005302,8.169343,1373,561,812
.002896910754652,8.1691589,1373,562,811
.0029174810605437,8.1691236,1373,564,809
.0029720276843762,8.1690331,1373,565,808
.0030379949742852,8.1689196,1373,566,807
.0031676643143882,8.1687002,1373,567,806
.0035170849069169,8.168129,1373,568,805
.0035808704245213,8.1680269,1373,568,805
.0037063122550079,8.1678362,1373,569,804
.0037839427143103,8.1677113,1373,570,803
.0039271957380185,8.1674433,1373,572,801
.0040065497421072,8.1672983,1373,573,800
.00405583905468,8.1672106,1373,573,800
.0040755735756158,8.1671762,1373,574,799
.0041371168684114,8.1670656,1373,575,798
.0042223630724406,8.166914,1373,576,797
.004246998047024,8.1668682,1373,577,796
.0042653883320366,8.1668358,1373,578,795
.0042952976528452,8.1667814,1373,580,793
.0043725325021359,8.1666336,1373,580,793
.0043864743904702,8.1666059,1373,581,792
.0044725608340054,8.1664333,1373,583,790
.004521275610087,8.1663418,1373,584,789
.0045563613229444,8.1662712,1373,584,789
.0045841660588099,8.166213,1373,586,787
.0045892456426481,8.1662025,1373,586,787
.0046403897248381,8.1660976,1373,587,786
.0046646589367461,8.166048,1373,589,784
.0047305570421918,8.1659145,1373,589,784
.0049952259475628,8.1653824,1373,591,782
.0050798612411555,8.165204,1373,592,781
.0051061626529814,8.1651468,1373,592,781
.0051528582249518,8.1650457,1373,594,779
.0053279093029798,8.1646633,1373,595,778
.0053902412893394,8.164525,1373,595,778
.0054499557350122,8.1643915,1373,597,776
.0054547168509462,8.164381,1373,598,775
.0055023868852774,8.1642857,1373,599,774
.0055215073900714,8.1642485,1373,600,773
.0057981671229332,8.1636372,1373,601,772
.005905995717509,8.1634264,1373,601,772
.0060402261874733,8.1631689,1373,603,770
.0061093282895536,8.1630392,1373,604,769
.0061655356711674,8.1629343,1373,605,768
.0062073541109003,8.1628551,1373,605,768
.0063047296014913,8.1626663,1373,607,766
.006308470529033,8.1626587,1373,608,765
.0063414809739665,8.16259,1373,608,765
.0064097705161379,8.1624451,1373,609,764
.0064662211103565,8.162322,1373,611,762
.0066574281965167,8.1618938,1373,612,761
.0068987055157441,8.1613722,1373,612,761
.0071729536969406,8.1607676,1373,614,759
.0072183670676957,8.1606665,1373,615,758
.0073082421328947,8.1604643,1373,615,758
.0075581867146958,8.1599245,1373,616,757
.0075939218655671,8.1598492,1373,617,756
.0076519049945716,8.1597338,1373,619,754
.0076888889961303,8.1596632,1373,620,753
.0077351742990032,8.1595707,1373,621,752
.0078576472209711,8.159318,1373,622,751
.0079003759909199,8.1592197,1373,622,751
.0080986439259704,8.158762,1373,624,749
.0081423510850699,8.1586647,1373,624,749
.0081428847067671,8.1586637,1373,626,747
.0082618829756783,8.1584234,1373,626,747
.0084363956973963,8.1580782,1373,628,745
.0084831309474418,8.1579809,1373,629,744
.0091109568645184,8.1565838,1373,629,744
.0092091516842559,8.1563654,1373,630,742
.0093790442997582,8.1559925,1373,632,741
.0094078708055777,8.1559296,1373,632,740
.0095519154776573,8.1555967,1373,634,739
.0095625634869857,8.1555719,1373,635,738
.0099186692787486,8.154726,1373,635,738
.0099330121678603,8.1546917,1373,636,737
.0100155043543712,8.1545048,1373,638,735
.0102728736820088,8.1538734,1373,638,735
.0103305090724731,8.1537333,1373,639,734
.0104434761221719,8.1534481,1373,641,732
.0105045951905168,8.1532955,1373,642,731
.0105319263619673,8.1532259,1373,642,731
.0106626053495154,8.1528854,1373,643,730
.0107165570115275,8.1527443,1373,645,728
.0107369091556757,8.152688,1373,646,727
.010888898015677,8.1522617,1373,647,726
.0109231648038328,8.1521645,1373,648,725
.0110293573056299,8.1518669,1373,648,725
.011034612990828,8.1518526,1373,649,724
.0111213054716575,8.1516094,1373,650,723
.0111228257936719,8.1516047,1373,651,722
.011234525869805,8.1512928,1373,653,720
.0114509721841479,8.1506767,1373,654,719
.011479373972536,8.1505938,1373,655,718
.0116128477362812,8.1502075,1373,655,718
.0116549186655272,8.1500797,1373,657,716
.0116880336803417,8.1499777,1373,657,716
.0119481424378739,8.1491804,1373,658,715
.0119554305244193,8.1491594,1373,659,714
.011984596432756,8.1490726,1373,661,712
.0121350865104357,8.1486397,1373,662,711
.0121579238754093,8.1485729,1373,662,711
.0123466696080429,8.1480494,1373,664,709
.0123595057449666,8.1480141,1373,665,708
.0124125053424271,8.1478672,1373,666,707
.0124930955874912,8.1476469,1373,666,707
.0125232212676814,8.1475592,1373,668,705
.0125692160590161,8.1474285,1373,669,704
.0127431576135739,8.146925,1373,670,703
.0128300245949558,8.1466722,1373,671,702
.0129880832530784,8.1462164,1373,671,701
.0132017116035304,8.1456051,1373,672,701
.0132412362066322,8.1454945,1373,674,699
.0132500588866982,8.1454697,1373,674,699
.0133670657183867,8.1451817,1373,676,697
.0135541774234012,8.1447124,1373,676,697
.0136106325828148,8.1445742,1373,678,695
.0137250121767005,8.1442871,1373,679,694
.0137941618860929,8.1441126,1373,680,693
.013819312992077,8.1440468,1373,681,692
.0138445256527465,8.14398,1373,682,691
.0139419956472969,8.1437168,1373,683,690
.0139721477751072,8.1436357,1373,684,689
.0139932629789048,8.1435785,1373,684,689
.0140019665378241,8.1435575,1373,685,688
.0141370128530685,8.1432142,1373,687,686
.0142161771667537,8.1430168,1373,687,686
.0143101606749358,8.1427813,1373,689,684
.0144895635992489,8.1423388,1373,690,683
.0145218010571677,8.1422606,1373,690,683
.0146632498772472,8.1419134,1373,692,681
.0146791489847796,8.1418734,1373,692,681
.014691011132377,8.1418428,1373,693,680
.0147938623278205,8.1415882,1373,695,678
.0150149067039751,8.1410484,1373,696,677
.0150595611002659,8.1409454,1373,697,676
.0150998861788167,8.1408501,1373,697,676
.0151195799408415,8.1408014,1373,699,674
.0153910819724309,8.1401339,1373,699,673
.0153988934216602,8.1401138,1373,701,672
.0154320271316239,8.1400299,1373,701,672
.0156320707418107,8.1395149,1373,703,670
.0156940271897145,8.1393585,1373,703,670
.015703451441064,8.1393347,1373,704,669
.0159779527306382,8.1386147,1373,706,667
.0160861945717879,8.1383314,1373,707,666
.0161543287055365,8.1381598,1373,708,665
.0162159622023796,8.1380072,1373,709,664
.0165221079839817,8.1372223,1373,710,663
.0165894120743869,8.137063,1373,710,663
.0166180369246526,8.1369953,1373,712,661
.016718813218194,8.136755,1373,713,660
.0167891360918703,8.1365843,1373,714,659
.0170078793051343,8.1360655,1373,714,659
.0170095677004469,8.1360617,1373,716,657
.0170135765237971,8.1360521,1373,716,656
.0170233265729184,8.1360283,1373,717,656
.0172112666765685,8.1355791,1373,718,654
.017236040961001,8.13552,1373,720,653
.0173158870084517,8.1353292,1373,720,652
.0173311808317078,8.1352921,1373,722,651
.0174472244333167,8.1350117,1373,722,651
.0174926401484533,8.1348848,1373,723,650
.0175669959416758,8.1346769,1373,725,648
.0176775047390314,8.1343708,1373,725,648
.0177080319295839,8.134284,1373,726,647
.0178988788786995,8.1337509,1373,727,646
.0181281176459437,8.1330996,1373,728,645
.0181623507698877,8.1330032,1373,730,643
.0181975152543732,8.1329088,1373,731,642
.0182302470541889,8.1328182,1373,731,642
.018374965005131,8.1324005,1373,732,641
.0184249553648375,8.1322517,1373,734,639
.0185191734474017,8.1319771,1373,734,639
.0185426323484716,8.1319075,1373,736,637
.0186853677140677,8.1314812,1373,737,636
.0189810946002292,8.1306105,1373,737,636
.0189957826166377,8.1305685,1373,739,634
.0191000713275758,8.1302691,1373,740,633
.019259342337788,8.1298199,1373,741,632
.0193329118889917,8.1296082,1373,742,631
.0194162857389984,8.1293631,1373,743,630
.019728110058405,8.128479,1373,743,630
.0200077261223799,8.127943,1373,744,629
.0201352004896117,8.127697,1373,745,628
.020177825351946,8.127615,1373,747,626
.0202411912438586,8.1275005,1373,747,626
.0203765873669536,8.1272621,1373,748,625
.0204286868250965,8.1271687,1373,749,624
.020483766733217,8.1270666,1373,751,622
.0205224797514156,8.1269979,1373,752,621
.0206350546131864,8.1267996,1373,752,621
.0206482070891248,8.1267757,1373,753,620
.0206744723340876,8.1267242,1373,754,619
.0207100685941102,8.1266623,1373,755,618
.0208551054991054,8.1264191,1373,756,617
.0209345806979229,8.126277,1373,757,616
.0209400544431777,8.1262684,1373,759,614
.0209943807758308,8.1261673,1373,760,613
.021086857259964,8.1259851,1373,760,613
.0211199464798452,8.1259174,1373,762,611
.0212849788588525,8.1255808,1373,763,610
.0214919773566728,8.1251574,1373,763,610
.0215327438697273,8.1250725,1373,765,608
.0215584983163351,8.1250153,1373,766,607
.0216200008277741,8.1248722,1373,766,607
.0216689471306746,8.124754,1373,767,606
.0217258439106708,8.1246099,1373,768,605
.0220162055233945,8.1238956,1373,770,603
.0220229216924565,8.1238804,1373,771,602
.022120141061149,8.123662,1373,771,602
.0222789053182108,8.1232986,1373,772,601
.0223843378508929,8.123064,1373,774,599
.022946829416503,8.1218262,1373,775,598
.0231280309732322,8.1214275,1373,775,598
.0232743623313718,8.1211138,1373,777,596
.023314154399841,8.1210318,1373,778,595
